Barcode,Antibiotic,Site,Recommended,Percent Resistance
300,Ampicillin,NY Langone,YES,2
671,Ampicillin,NY Langone,YES,0
630,Ampicillin,NY Langone,NO,58
251,Ampicillin,NY Langone,NO,55
711,Ampicillin,NY Langone,NO,58
321,Ampicillin,NY Langone,NO,54
160,Ampicillin,NY Langone,NO,58
651,Ampicillin,NY Langone,NO,55
370,Ampicillin,NY Langone,NO,58
550,Ampicillin,NY Langone,NO,54
350,Ampicillin,NY Langone,NO,58
660,Ampicillin,NY Langone,NO,55
741,Ampicillin,NY Langone,NO,58
750,Ampicillin,NY Langone,NO,54
710,Ampicillin,NY Langone,NO,58
521,Ampicillin,NY Langone,YES,0
130,Ampicillin,NY Langone,NO,100
320,Ampicillin,NY Langone,NO,97
720,Ampicillin,NY Langone,NO,58
611,Ampicillin,NY Langone,NO,55
540,Ampicillin,NY Langone,NO,58
730,Ampicillin,NY Langone,NO,54
631,Ampicillin,NY Langone,NO,58
230,Ampicillin,NY Langone,NO,55
621,Ampicillin,NY Langone,NO,58
341,Ampicillin,NY Langone,NO,54
330,Ampicillin,NY Langone,NO,58
240,Ampicillin,NY Langone,NO,55
221,Ampicillin,NY Langone,NO,58
121,Ampicillin,NY Langone,NO,54
641,Ampicillin,NY Langone,NO,58
20,Ampicillin,NY Langone,NO,55
400,Ampicillin,NY Langone,NO,58
331,Ampicillin,NY Langone,NO,54
650,Ampicillin,NY Langone,NO,58
770,Ampicillin,NY Langone,NO,55
610,Ampicillin,NY Langone,NO,58
161,Ampicillin,NY Langone,NO,54
600,Ampicillin,NY Langone,NO,58
E. coli,Amoxicillin/Clavulanate,NY Langone,YES,20
561,Amoxicillin/Clavulanate,NY Langone,NO,39
620,Amoxicillin/Clavulanate,NY Langone,NO,25
571,Amoxicillin/Clavulanate,NY Langone,YES,1
271,Amoxicillin/Clavulanate,NY Langone,YES,15
530,Amoxicillin/Clavulanate,NY Langone,YES,13
760,Amoxicillin/Clavulanate,NY Langone,YES,0
361,Amoxicillin/Clavulanate,NY Langone,NO,26
771,Amoxicillin/Clavulanate,NY Langone,NO,23
560,Amoxicillin/Clavulanate,NY Langone,NO,52
360,Amoxicillin/Clavulanate,NY Langone,YES,0
761,Amoxicillin/Clavulanate,NY Langone,YES,1
751,Amoxicillin/Clavulanate,NY Langone,YES,0
721,Amoxicillin/Clavulanate,NY Langone,YES,2
371,Amoxicillin/Clavulanate,NY Langone,NO,97
531,Amoxicillin/Clavulanate,NY Langone,YES,1
131,Amoxicillin/Clavulanate,NY Langone,NO,23
661,Amoxicillin/Clavulanate,NY Langone,NO,52
511,Amoxicillin/Clavulanate,NY Langone,NO,30
261,Amoxicillin/Clavulanate,NY Langone,NO,51
551,Amoxicillin/Clavulanate,NY Langone,NO,31
520,Amoxicillin/Clavulanate,NY Langone,NO,100
700,Amoxicillin/Clavulanate,NY Langone,NO,22
231,Amoxicillin/Clavulanate,NY Langone,NO,23
260,Amoxicillin/Clavulanate,NY Langone,YES,0
510,Amoxicillin/Clavulanate,NY Langone,NO,24
171,Amoxicillin/Clavulanate,NY Langone,YES,0
500,Amoxicillin/Clavulanate,NY Langone,NO,23
200,Amoxicillin/Clavulanate,NY Langone,YES,0
220,Amoxicillin/Clavulanate,NY Langone,NO,24
731,Amoxicillin/Clavulanate,NY Langone,YES,0
351,Amoxicillin/Clavulanate,NY Langone,NO,100
570,Amoxicillin/Clavulanate,NY Langone,YES,20
300,Amoxicillin/Clavulanate,NY Langone,YES,2
671,Amoxicillin/Clavulanate,NY Langone,YES,0
630,Amoxicillin/Clavulanate,NY Langone,NO,23
251,Amoxicillin/Clavulanate,NY Langone,YES,20
711,Amoxicillin/Clavulanate,NY Langone,NO,24
321,Amoxicillin/Clavulanate,NY Langone,YES,19
160,Amoxicillin/Clavulanate,NY Langone,NO,23
651,Amoxicillin/Clavulanate,NY Langone,YES,20
370,Amoxicillin/Clavulanate,NY Langone,NO,24
550,Amoxicillin/Clavulanate,NY Langone,YES,19
350,Amoxicillin/Clavulanate,NY Langone,NO,23
660,Amoxicillin/Clavulanate,NY Langone,YES,20
741,Amoxicillin/Clavulanate,NY Langone,NO,24
750,Amoxicillin/Clavulanate,NY Langone,YES,19
710,Amoxicillin/Clavulanate,NY Langone,NO,23
521,Amoxicillin/Clavulanate,NY Langone,YES,0
130,Amoxicillin/Clavulanate,NY Langone,YES,2
320,Amoxicillin/Clavulanate,NY Langone,YES,0
720,Amoxicillin/Clavulanate,NY Langone,NO,23
611,Amoxicillin/Clavulanate,NY Langone,YES,20
540,Amoxicillin/Clavulanate,NY Langone,NO,24
730,Amoxicillin/Clavulanate,NY Langone,YES,19
631,Amoxicillin/Clavulanate,NY Langone,NO,23
230,Amoxicillin/Clavulanate,NY Langone,YES,20
621,Amoxicillin/Clavulanate,NY Langone,NO,24
341,Amoxicillin/Clavulanate,NY Langone,YES,19
330,Amoxicillin/Clavulanate,NY Langone,NO,23
240,Amoxicillin/Clavulanate,NY Langone,YES,20
221,Amoxicillin/Clavulanate,NY Langone,NO,24
121,Amoxicillin/Clavulanate,NY Langone,YES,19
641,Amoxicillin/Clavulanate,NY Langone,NO,23
20,Amoxicillin/Clavulanate,NY Langone,YES,20
400,Amoxicillin/Clavulanate,NY Langone,NO,24
331,Amoxicillin/Clavulanate,NY Langone,YES,19
650,Amoxicillin/Clavulanate,NY Langone,NO,23
770,Amoxicillin/Clavulanate,NY Langone,YES,20
610,Amoxicillin/Clavulanate,NY Langone,NO,24
161,Amoxicillin/Clavulanate,NY Langone,YES,19
600,Amoxicillin/Clavulanate,NY Langone,NO,23
E. coli,Cephalexin,NY Langone,YES,15
561,Cephalexin,NY Langone,NO,43
620,Cephalexin,NY Langone,YES,3
571,Cephalexin,NY Langone,YES,18
271,Cephalexin,NY Langone,YES,15
530,Cephalexin,NY Langone,YES,13
760,Cephalexin,NY Langone,YES,0
361,Cephalexin,NY Langone,NO,26
771,Cephalexin,NY Langone,NO,23
560,Cephalexin,NY Langone,YES,2
360,Cephalexin,NY Langone,YES,0
761,Cephalexin,NY Langone,YES,1
751,Cephalexin,NY Langone,YES,0
721,Cephalexin,NY Langone,YES,2
371,Cephalexin,NY Langone,NO,97
531,Cephalexin,NY Langone,YES,1
131,Cephalexin,NY Langone,YES,0
661,Cephalexin,NY Langone,YES,2
511,Cephalexin,NY Langone,YES,0
261,Cephalexin,NY Langone,YES,1
551,Cephalexin,NY Langone,NO,31
520,Cephalexin,NY Langone,YES,2
700,Cephalexin,NY Langone,YES,0
231,Cephalexin,NY Langone,YES,18
260,Cephalexin,NY Langone,YES,0
510,Cephalexin,NY Langone,YES,18
171,Cephalexin,NY Langone,YES,0
500,Cephalexin,NY Langone,YES,18
200,Cephalexin,NY Langone,YES,0
220,Cephalexin,NY Langone,YES,18
731,Cephalexin,NY Langone,YES,0
351,Cephalexin,NY Langone,YES,1
570,Cephalexin,NY Langone,YES,15
300,Cephalexin,NY Langone,YES,2
671,Cephalexin,NY Langone,YES,0
630,Cephalexin,NY Langone,YES,18
251,Cephalexin,NY Langone,YES,15
711,Cephalexin,NY Langone,YES,18
321,Cephalexin,NY Langone,YES,14
160,Cephalexin,NY Langone,YES,18
651,Cephalexin,NY Langone,YES,15
370,Cephalexin,NY Langone,YES,18
550,Cephalexin,NY Langone,YES,14
350,Cephalexin,NY Langone,YES,18
660,Cephalexin,NY Langone,YES,15
741,Cephalexin,NY Langone,YES,18
750,Cephalexin,NY Langone,YES,14
710,Cephalexin,NY Langone,YES,18
521,Cephalexin,NY Langone,YES,0
130,Cephalexin,NY Langone,YES,2
320,Cephalexin,NY Langone,YES,0
720,Cephalexin,NY Langone,YES,18
611,Cephalexin,NY Langone,YES,15
540,Cephalexin,NY Langone,YES,18
730,Cephalexin,NY Langone,YES,14
631,Cephalexin,NY Langone,YES,18
230,Cephalexin,NY Langone,YES,15
621,Cephalexin,NY Langone,YES,18
341,Cephalexin,NY Langone,YES,14
330,Cephalexin,NY Langone,YES,18
240,Cephalexin,NY Langone,YES,15
221,Cephalexin,NY Langone,YES,18
121,Cephalexin,NY Langone,YES,14
641,Cephalexin,NY Langone,YES,18
20,Cephalexin,NY Langone,YES,15
400,Cephalexin,NY Langone,YES,18
331,Cephalexin,NY Langone,YES,14
650,Cephalexin,NY Langone,YES,18
770,Cephalexin,NY Langone,YES,15
610,Cephalexin,NY Langone,YES,18
161,Cephalexin,NY Langone,YES,14
600,Cephalexin,NY Langone,YES,18
E. coli,Ceftazidime,NY Langone,YES,11
561,Ceftazidime,NY Langone,NO,36
620,Ceftazidime,NY Langone,YES,0
571,Ceftazidime,NY Langone,YES,18
271,Ceftazidime,NY Langone,YES,15
530,Ceftazidime,NY Langone,YES,13
760,Ceftazidime,NY Langone,YES,0
361,Ceftazidime,NY Langone,NO,26
771,Ceftazidime,NY Langone,NO,23
560,Ceftazidime,NY Langone,YES,2
360,Ceftazidime,NY Langone,YES,0
761,Ceftazidime,NY Langone,YES,1
751,Ceftazidime,NY Langone,YES,0
721,Ceftazidime,NY Langone,YES,2
371,Ceftazidime,NY Langone,NO,97
531,Ceftazidime,NY Langone,YES,1
131,Ceftazidime,NY Langone,YES,0
661,Ceftazidime,NY Langone,YES,2
511,Ceftazidime,NY Langone,YES,0
261,Ceftazidime,NY Langone,YES,1
551,Ceftazidime,NY Langone,YES,0
520,Ceftazidime,NY Langone,YES,2
700,Ceftazidime,NY Langone,YES,0
231,Ceftazidime,NY Langone,YES,14
260,Ceftazidime,NY Langone,YES,0
510,Ceftazidime,NY Langone,YES,14
171,Ceftazidime,NY Langone,YES,0
500,Ceftazidime,NY Langone,YES,14
200,Ceftazidime,NY Langone,YES,0
220,Ceftazidime,NY Langone,YES,14
731,Ceftazidime,NY Langone,YES,0
351,Ceftazidime,NY Langone,YES,1
570,Ceftazidime,NY Langone,YES,11
300,Ceftazidime,NY Langone,YES,2
671,Ceftazidime,NY Langone,YES,0
630,Ceftazidime,NY Langone,YES,14
251,Ceftazidime,NY Langone,YES,11
711,Ceftazidime,NY Langone,YES,14
321,Ceftazidime,NY Langone,YES,10
160,Ceftazidime,NY Langone,YES,14
651,Ceftazidime,NY Langone,YES,11
370,Ceftazidime,NY Langone,YES,14
550,Ceftazidime,NY Langone,YES,10
350,Ceftazidime,NY Langone,YES,14
660,Ceftazidime,NY Langone,YES,11
741,Ceftazidime,NY Langone,YES,14
750,Ceftazidime,NY Langone,YES,10
710,Ceftazidime,NY Langone,YES,14
521,Ceftazidime,NY Langone,YES,0
130,Ceftazidime,NY Langone,YES,2
320,Ceftazidime,NY Langone,YES,0
720,Ceftazidime,NY Langone,YES,14
611,Ceftazidime,NY Langone,YES,11
540,Ceftazidime,NY Langone,YES,14
730,Ceftazidime,NY Langone,YES,10
631,Ceftazidime,NY Langone,YES,14
230,Ceftazidime,NY Langone,YES,11
621,Ceftazidime,NY Langone,YES,14
341,Ceftazidime,NY Langone,YES,10
330,Ceftazidime,NY Langone,YES,14
240,Ceftazidime,NY Langone,YES,11
221,Ceftazidime,NY Langone,YES,14
121,Ceftazidime,NY Langone,YES,10
641,Ceftazidime,NY Langone,YES,14
20,Ceftazidime,NY Langone,YES,11
400,Ceftazidime,NY Langone,YES,14
331,Ceftazidime,NY Langone,YES,10
650,Ceftazidime,NY Langone,YES,14
770,Ceftazidime,NY Langone,YES,11
610,Ceftazidime,NY Langone,YES,14
161,Ceftazidime,NY Langone,YES,10
600,Ceftazidime,NY Langone,YES,14
E. coli,ESBL,NY Langone,YES,8
561,ESBL,NY Langone,NO,33
620,ESBL,NY Langone,YES,0
571,ESBL,NY Langone,YES,18
271,ESBL,NY Langone,YES,0
530,ESBL,NY Langone,YES,2
760,ESBL,NY Langone,YES,0
361,ESBL,NY Langone,YES,1
771,ESBL,NY Langone,NO,23
560,ESBL,NY Langone,YES,2
360,ESBL,NY Langone,YES,0
761,ESBL,NY Langone,YES,1
751,ESBL,NY Langone,YES,0
721,ESBL,NY Langone,YES,2
371,ESBL,NY Langone,NO,97
531,ESBL,NY Langone,YES,1
131,ESBL,NY Langone,YES,0
661,ESBL,NY Langone,YES,2
511,ESBL,NY Langone,YES,0
261,ESBL,NY Langone,YES,1
551,ESBL,NY Langone,YES,0
520,ESBL,NY Langone,YES,2
700,ESBL,NY Langone,YES,0
231,ESBL,NY Langone,YES,11
260,ESBL,NY Langone,YES,0
510,ESBL,NY Langone,YES,12
171,ESBL,NY Langone,YES,0
500,ESBL,NY Langone,YES,11
200,ESBL,NY Langone,YES,0
220,ESBL,NY Langone,YES,12
731,ESBL,NY Langone,YES,0
351,ESBL,NY Langone,YES,1
570,ESBL,NY Langone,YES,8
300,ESBL,NY Langone,YES,2
671,ESBL,NY Langone,YES,0
630,ESBL,NY Langone,YES,11
251,ESBL,NY Langone,YES,8
711,ESBL,NY Langone,YES,12
321,ESBL,NY Langone,YES,7
160,ESBL,NY Langone,YES,11
651,ESBL,NY Langone,YES,8
370,ESBL,NY Langone,YES,12
550,ESBL,NY Langone,YES,7
350,ESBL,NY Langone,YES,11
660,ESBL,NY Langone,YES,8
741,ESBL,NY Langone,YES,12
750,ESBL,NY Langone,YES,7
710,ESBL,NY Langone,YES,11
521,ESBL,NY Langone,YES,0
130,ESBL,NY Langone,YES,2
320,ESBL,NY Langone,YES,0
720,ESBL,NY Langone,YES,11
611,ESBL,NY Langone,YES,8
540,ESBL,NY Langone,YES,12
730,ESBL,NY Langone,YES,7
631,ESBL,NY Langone,YES,11
230,ESBL,NY Langone,YES,8
621,ESBL,NY Langone,YES,12
341,ESBL,NY Langone,YES,7
330,ESBL,NY Langone,YES,11
240,ESBL,NY Langone,YES,8
221,ESBL,NY Langone,YES,12
121,ESBL,NY Langone,YES,7
641,ESBL,NY Langone,YES,11
20,ESBL,NY Langone,YES,8
400,ESBL,NY Langone,YES,12
331,ESBL,NY Langone,YES,7
650,ESBL,NY Langone,YES,11
770,ESBL,NY Langone,YES,8
610,ESBL,NY Langone,YES,12
161,ESBL,NY Langone,YES,7
600,ESBL,NY Langone,YES,11
E. coli,Trimethoprim/Sulfamethoxazole,NY Langone,NO,25
561,Trimethoprim/Sulfamethoxazole,NY Langone,NO,50
620,Trimethoprim/Sulfamethoxazole,NY Langone,YES,19
571,Trimethoprim/Sulfamethoxazole,NY Langone,NO,26
271,Trimethoprim/Sulfamethoxazole,NY Langone,YES,15
530,Trimethoprim/Sulfamethoxazole,NY Langone,NO,24
760,Trimethoprim/Sulfamethoxazole,NY Langone,YES,8
361,Trimethoprim/Sulfamethoxazole,NY Langone,NO,26
771,Trimethoprim/Sulfamethoxazole,NY Langone,NO,23
560,Trimethoprim/Sulfamethoxazole,NY Langone,NO,52
360,Trimethoprim/Sulfamethoxazole,NY Langone,YES,0
761,Trimethoprim/Sulfamethoxazole,NY Langone,NO,61
751,Trimethoprim/Sulfamethoxazole,NY Langone,YES,0
721,Trimethoprim/Sulfamethoxazole,NY Langone,YES,2
371,Trimethoprim/Sulfamethoxazole,NY Langone,NO,47
531,Trimethoprim/Sulfamethoxazole,NY Langone,YES,1
131,Trimethoprim/Sulfamethoxazole,NY Langone,YES,0
661,Trimethoprim/Sulfamethoxazole,NY Langone,YES,2
511,Trimethoprim/Sulfamethoxazole,NY Langone,YES,0
261,Trimethoprim/Sulfamethoxazole,NY Langone,NO,51
551,Trimethoprim/Sulfamethoxazole,NY Langone,NO,31
520,Trimethoprim/Sulfamethoxazole,NY Langone,NO,100
700,Trimethoprim/Sulfamethoxazole,NY Langone,NO,22
231,Trimethoprim/Sulfamethoxazole,NY Langone,NO,28
260,Trimethoprim/Sulfamethoxazole,NY Langone,NO,48
510,Trimethoprim/Sulfamethoxazole,NY Langone,NO,28
171,Trimethoprim/Sulfamethoxazole,NY Langone,YES,0
500,Trimethoprim/Sulfamethoxazole,NY Langone,NO,28
200,Trimethoprim/Sulfamethoxazole,NY Langone,YES,0
220,Trimethoprim/Sulfamethoxazole,NY Langone,NO,28
731,Trimethoprim/Sulfamethoxazole,NY Langone,YES,0
351,Trimethoprim/Sulfamethoxazole,NY Langone,YES,1
570,Trimethoprim/Sulfamethoxazole,NY Langone,NO,25
300,Trimethoprim/Sulfamethoxazole,NY Langone,NO,100
671,Trimethoprim/Sulfamethoxazole,NY Langone,YES,0
630,Trimethoprim/Sulfamethoxazole,NY Langone,NO,28
251,Trimethoprim/Sulfamethoxazole,NY Langone,NO,25
711,Trimethoprim/Sulfamethoxazole,NY Langone,NO,28
321,Trimethoprim/Sulfamethoxazole,NY Langone,NO,24
160,Trimethoprim/Sulfamethoxazole,NY Langone,NO,28
651,Trimethoprim/Sulfamethoxazole,NY Langone,NO,25
370,Trimethoprim/Sulfamethoxazole,NY Langone,NO,28
550,Trimethoprim/Sulfamethoxazole,NY Langone,NO,24
350,Trimethoprim/Sulfamethoxazole,NY Langone,NO,28
660,Trimethoprim/Sulfamethoxazole,NY Langone,NO,25
741,Trimethoprim/Sulfamethoxazole,NY Langone,NO,28
750,Trimethoprim/Sulfamethoxazole,NY Langone,NO,24
710,Trimethoprim/Sulfamethoxazole,NY Langone,NO,28
521,Trimethoprim/Sulfamethoxazole,NY Langone,YES,0
130,Trimethoprim/Sulfamethoxazole,NY Langone,YES,2
320,Trimethoprim/Sulfamethoxazole,NY Langone,YES,0
720,Trimethoprim/Sulfamethoxazole,NY Langone,NO,28
611,Trimethoprim/Sulfamethoxazole,NY Langone,NO,25
540,Trimethoprim/Sulfamethoxazole,NY Langone,NO,28
730,Trimethoprim/Sulfamethoxazole,NY Langone,NO,24
631,Trimethoprim/Sulfamethoxazole,NY Langone,NO,28
230,Trimethoprim/Sulfamethoxazole,NY Langone,NO,25
621,Trimethoprim/Sulfamethoxazole,NY Langone,NO,28
341,Trimethoprim/Sulfamethoxazole,NY Langone,NO,24
330,Trimethoprim/Sulfamethoxazole,NY Langone,NO,28
240,Trimethoprim/Sulfamethoxazole,NY Langone,NO,25
221,Trimethoprim/Sulfamethoxazole,NY Langone,NO,28
121,Trimethoprim/Sulfamethoxazole,NY Langone,NO,24
641,Trimethoprim/Sulfamethoxazole,NY Langone,NO,28
20,Trimethoprim/Sulfamethoxazole,NY Langone,NO,25
400,Trimethoprim/Sulfamethoxazole,NY Langone,NO,28
331,Trimethoprim/Sulfamethoxazole,NY Langone,NO,24
650,Trimethoprim/Sulfamethoxazole,NY Langone,NO,28
770,Trimethoprim/Sulfamethoxazole,NY Langone,NO,25
610,Trimethoprim/Sulfamethoxazole,NY Langone,NO,28
161,Trimethoprim/Sulfamethoxazole,NY Langone,NO,24
600,Trimethoprim/Sulfamethoxazole,NY Langone,NO,28
E. coli,Ciprofloxacin,NY Langone,NO,23
561,Ciprofloxacin,NY Langone,NO,70
620,Ciprofloxacin,NY Langone,YES,0
571,Ciprofloxacin,NY Langone,NO,59
271,Ciprofloxacin,NY Langone,YES,0
530,Ciprofloxacin,NY Langone,YES,13
760,Ciprofloxacin,NY Langone,YES,0
361,Ciprofloxacin,NY Langone,NO,26
771,Ciprofloxacin,NY Langone,NO,23
560,Ciprofloxacin,NY Langone,YES,2
360,Ciprofloxacin,NY Langone,YES,0
761,Ciprofloxacin,NY Langone,NO,21
751,Ciprofloxacin,NY Langone,YES,0
721,Ciprofloxacin,NY Langone,YES,2
371,Ciprofloxacin,NY Langone,NO,97
531,Ciprofloxacin,NY Langone,YES,1
131,Ciprofloxacin,NY Langone,YES,0
661,Ciprofloxacin,NY Langone,YES,2
511,Ciprofloxacin,NY Langone,YES,0
261,Ciprofloxacin,NY Langone,YES,1
551,Ciprofloxacin,NY Langone,YES,0
520,Ciprofloxacin,NY Langone,YES,2
700,Ciprofloxacin,NY Langone,YES,0
231,Ciprofloxacin,NY Langone,NO,26
260,Ciprofloxacin,NY Langone,NO,48
510,Ciprofloxacin,NY Langone,NO,27
171,Ciprofloxacin,NY Langone,YES,0
500,Ciprofloxacin,NY Langone,NO,26
200,Ciprofloxacin,NY Langone,YES,0
220,Ciprofloxacin,NY Langone,NO,27
731,Ciprofloxacin,NY Langone,YES,0
351,Ciprofloxacin,NY Langone,YES,1
570,Ciprofloxacin,NY Langone,NO,23
300,Ciprofloxacin,NY Langone,NO,100
671,Ciprofloxacin,NY Langone,YES,0
630,Ciprofloxacin,NY Langone,NO,26
251,Ciprofloxacin,NY Langone,NO,23
711,Ciprofloxacin,NY Langone,NO,27
321,Ciprofloxacin,NY Langone,NO,22
160,Ciprofloxacin,NY Langone,NO,26
651,Ciprofloxacin,NY Langone,NO,23
370,Ciprofloxacin,NY Langone,NO,27
550,Ciprofloxacin,NY Langone,NO,22
350,Ciprofloxacin,NY Langone,NO,26
660,Ciprofloxacin,NY Langone,NO,23
741,Ciprofloxacin,NY Langone,NO,27
750,Ciprofloxacin,NY Langone,NO,22
710,Ciprofloxacin,NY Langone,NO,26
521,Ciprofloxacin,NY Langone,YES,0
130,Ciprofloxacin,NY Langone,YES,2
320,Ciprofloxacin,NY Langone,YES,0
720,Ciprofloxacin,NY Langone,NO,26
611,Ciprofloxacin,NY Langone,NO,23
540,Ciprofloxacin,NY Langone,NO,27
730,Ciprofloxacin,NY Langone,NO,22
631,Ciprofloxacin,NY Langone,NO,26
230,Ciprofloxacin,NY Langone,NO,23
621,Ciprofloxacin,NY Langone,NO,27
341,Ciprofloxacin,NY Langone,NO,22
330,Ciprofloxacin,NY Langone,NO,26
240,Ciprofloxacin,NY Langone,NO,23
221,Ciprofloxacin,NY Langone,NO,27
121,Ciprofloxacin,NY Langone,NO,22
641,Ciprofloxacin,NY Langone,NO,26
20,Ciprofloxacin,NY Langone,NO,23
400,Ciprofloxacin,NY Langone,NO,27
331,Ciprofloxacin,NY Langone,NO,22
650,Ciprofloxacin,NY Langone,NO,26
770,Ciprofloxacin,NY Langone,NO,23
610,Ciprofloxacin,NY Langone,NO,27
161,Ciprofloxacin,NY Langone,NO,22
600,Ciprofloxacin,NY Langone,NO,26
E. coli,Nitrofurantoin,NY Langone,YES,4
561,Nitrofurantoin,NY Langone,YES,8
620,Nitrofurantoin,NY Langone,YES,3
571,Nitrofurantoin,NY Langone,YES,9
271,Nitrofurantoin,NY Langone,YES,0
530,Nitrofurantoin,NY Langone,YES,2
760,Nitrofurantoin,NY Langone,YES,0
361,Nitrofurantoin,NY Langone,YES,1
771,Nitrofurantoin,NY Langone,NO,23
560,Nitrofurantoin,NY Langone,YES,2
360,Nitrofurantoin,NY Langone,NO,30
761,Nitrofurantoin,NY Langone,YES,1
751,Nitrofurantoin,NY Langone,YES,0
721,Nitrofurantoin,NY Langone,YES,2
371,Nitrofurantoin,NY Langone,YES,0
531,Nitrofurantoin,NY Langone,YES,1
131,Nitrofurantoin,NY Langone,YES,0
661,Nitrofurantoin,NY Langone,YES,2
511,Nitrofurantoin,NY Langone,YES,0
261,Nitrofurantoin,NY Langone,YES,1
551,Nitrofurantoin,NY Langone,YES,0
520,Nitrofurantoin,NY Langone,YES,2
700,Nitrofurantoin,NY Langone,NO,22
231,Nitrofurantoin,NY Langone,YES,7
260,Nitrofurantoin,NY Langone,YES,0
510,Nitrofurantoin,NY Langone,YES,8
171,Nitrofurantoin,NY Langone,YES,0
500,Nitrofurantoin,NY Langone,YES,7
200,Nitrofurantoin,NY Langone,YES,0
220,Nitrofurantoin,NY Langone,YES,8
731,Nitrofurantoin,NY Langone,YES,0
351,Nitrofurantoin,NY Langone,YES,1
570,Nitrofurantoin,NY Langone,YES,4
300,Nitrofurantoin,NY Langone,NO,100
671,Nitrofurantoin,NY Langone,YES,0
630,Nitrofurantoin,NY Langone,YES,7
251,Nitrofurantoin,NY Langone,YES,4
711,Nitrofurantoin,NY Langone,YES,8
321,Nitrofurantoin,NY Langone,YES,3
160,Nitrofurantoin,NY Langone,YES,7
651,Nitrofurantoin,NY Langone,YES,4
370,Nitrofurantoin,NY Langone,YES,8
550,Nitrofurantoin,NY Langone,YES,3
350,Nitrofurantoin,NY Langone,YES,7
660,Nitrofurantoin,NY Langone,YES,4
741,Nitrofurantoin,NY Langone,YES,8
750,Nitrofurantoin,NY Langone,YES,3
710,Nitrofurantoin,NY Langone,YES,7
521,Nitrofurantoin,NY Langone,YES,0
130,Nitrofurantoin,NY Langone,YES,2
320,Nitrofurantoin,NY Langone,YES,0
720,Nitrofurantoin,NY Langone,YES,7
611,Nitrofurantoin,NY Langone,YES,4
540,Nitrofurantoin,NY Langone,YES,8
730,Nitrofurantoin,NY Langone,YES,3
631,Nitrofurantoin,NY Langone,YES,7
230,Nitrofurantoin,NY Langone,YES,4
621,Nitrofurantoin,NY Langone,YES,8
341,Nitrofurantoin,NY Langone,YES,3
330,Nitrofurantoin,NY Langone,YES,7
240,Nitrofurantoin,NY Langone,YES,4
221,Nitrofurantoin,NY Langone,YES,8
121,Nitrofurantoin,NY Langone,YES,3
641,Nitrofurantoin,NY Langone,YES,7
20,Nitrofurantoin,NY Langone,YES,4
400,Nitrofurantoin,NY Langone,YES,8
331,Nitrofurantoin,NY Langone,YES,3
650,Nitrofurantoin,NY Langone,YES,7
770,Nitrofurantoin,NY Langone,YES,4
610,Nitrofurantoin,NY Langone,YES,8
161,Nitrofurantoin,NY Langone,YES,3
600,Nitrofurantoin,NY Langone,YES,7
E. coli,Ampicillin,Seattle Children's,NO,58
561,Ampicillin,Seattle Children's,NO,97
620,Ampicillin,Seattle Children's,NO,57
571,Ampicillin,Seattle Children's,NO,81
271,Ampicillin,Seattle Children's,NO,87
530,Ampicillin,Seattle Children's,NO,78
760,Ampicillin,Seattle Children's,NO,41
361,Ampicillin,Seattle Children's,NO,60
771,Ampicillin,Seattle Children's,NO,43
560,Ampicillin,Seattle Children's,NO,100
360,Ampicillin,Seattle Children's,NO,64
761,Ampicillin,Seattle Children's,NO,61
751,Ampicillin,Seattle Children's,NO,69
721,Ampicillin,Seattle Children's,NO,22
371,Ampicillin,Seattle Children's,NO,68
531,Ampicillin,Seattle Children's,NO,44
131,Ampicillin,Seattle Children's,YES,11
661,Ampicillin,Seattle Children's,YES,2
511,Ampicillin,Seattle Children's,NO,47
261,Ampicillin,Seattle Children's,YES,1
551,Ampicillin,Seattle Children's,YES,0
520,Ampicillin,Seattle Children's,NO,100
700,Ampicillin,Seattle Children's,NO,64
231,Ampicillin,Seattle Children's,YES,1
260,Ampicillin,Seattle Children's,NO,98
510,Ampicillin,Seattle Children's,NO,68
171,Ampicillin,Seattle Children's,NO,47
500,Ampicillin,Seattle Children's,NO,100
200,Ampicillin,Seattle Children's,NO,58
220,Ampicillin,Seattle Children's,NO,62
731,Ampicillin,Seattle Children's,YES,0
351,Ampicillin,Seattle Children's,YES,1
570,Ampicillin,Seattle Children's,NO,23
300,Ampicillin,Seattle Children's,NO,100
671,Ampicillin,Seattle Children's,NO,57
630,Ampicillin,Seattle Children's,NO,61
251,Ampicillin,Seattle Children's,NO,58
711,Ampicillin,Seattle Children's,YES,2
321,Ampicillin,Seattle Children's,NO,57
160,Ampicillin,Seattle Children's,NO,51
651,Ampicillin,Seattle Children's,NO,58
370,Ampicillin,Seattle Children's,NO,62
550,Ampicillin,Seattle Children's,YES,0
350,Ampicillin,Seattle Children's,NO,100
660,Ampicillin,Seattle Children's,NO,98
741,Ampicillin,Seattle Children's,NO,62
750,Ampicillin,Seattle Children's,NO,57
710,Ampicillin,Seattle Children's,NO,61
